reviewer_id,experiment_id,label,left_arm,right_arm,multiplicity_family,scope,endpoint,estimand,provenance,n,left_rate,right_rate,delta_right_minus_left,both,left_only,right_only,neither,gain_case_keys,loss_case_keys,exact_mcnemar_p,holm_adjusted_p,holm_family_size
reviewer_b,E6,graph_vs_flat,flat_facts,typed_event_graph,primary,ALL,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,300,0.43333333333333335,0.41333333333333333,-0.02,104,26,20,150,"[""DA_d2_heldout100/268"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/414"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/752"", ""DA_d2_seq100/225"", ""DA_d2_seq100/242"", ""MCR_seq200b/270"", ""MCR_seq200b/324"", ""MCR_seq200b/409"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_seq200b/471"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/204""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/763"", ""DA_d2_seq100/183"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""MCR_seq200b/249"", ""MCR_seq200b/301"", ""MCR_seq200b/329"", ""MCR_seq200b/364"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/200"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",0.4613911821367651,0.4613911821367651,3
reviewer_b,E6,graph_vs_flat,flat_facts,typed_event_graph,primary,DA,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.14,0.1,-0.04,12,9,3,126,"[""DA_d2_heldout100/383"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/752""]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/763"", ""DA_d2_seq100/103"", ""DA_d2_seq100/156"", ""DA_d2_seq100/21"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59""]",0.14599609375,0.14599609375,3
reviewer_b,E6,graph_vs_flat,flat_facts,typed_event_graph,primary,DA,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.36,0.37333333333333335,0.013333333333333334,42,12,14,82,"[""DA_d2_heldout100/268"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/589"", ""DA_d2_seq100/103"", ""DA_d2_seq100/156"", ""DA_d2_seq100/21"", ""DA_d2_seq100/225"", ""DA_d2_seq100/242""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_seq100/183""]",0.8450189828872681,0.8450189828872681,3
reviewer_b,E6,graph_vs_flat,flat_facts,typed_event_graph,primary,DA,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.5,0.47333333333333333,-0.02666666666666667,61,14,10,65,"[""DA_d2_heldout100/268"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/414"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/752"", ""DA_d2_seq100/225"", ""DA_d2_seq100/242""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/763"", ""DA_d2_seq100/183"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59""]",0.5412561893463135,0.5412561893463135,3
reviewer_b,E6,graph_vs_flat,flat_facts,typed_event_graph,primary,MCR,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.22,0.22666666666666666,0.006666666666666667,26,7,8,109,"[""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/197""]","[""MCR_seq200b/263"", ""MCR_seq200b/301"", ""MCR_seq200b/364"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v2_seq100/209""]",1.0,1.0,3
reviewer_b,E6,graph_vs_flat,flat_facts,typed_event_graph,primary,MCR,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.14666666666666667,0.12666666666666668,-0.02,12,10,7,121,"[""MCR_seq200b/263"", ""MCR_seq200b/324"", ""MCR_seq200b/409"", ""MCR_seq200b/471"", ""MCR_v1_seq100/105"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/204""]","[""MCR_seq200b/249"", ""MCR_seq200b/320"", ""MCR_seq200b/329"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/200"", ""MCR_v2_seq100/227""]",0.629058837890625,1.0,3
reviewer_b,E6,graph_vs_flat,flat_facts,typed_event_graph,primary,MCR,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.36666666666666664,0.35333333333333333,-0.013333333333333334,43,12,10,85,"[""MCR_seq200b/270"", ""MCR_seq200b/324"", ""MCR_seq200b/409"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_seq200b/471"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/204""]","[""MCR_seq200b/249"", ""MCR_seq200b/301"", ""MCR_seq200b/329"", ""MCR_seq200b/364"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/200"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",0.8318119049072266,0.8318119049072266,3
reviewer_b,E6,graph_vs_raw,raw_vignette,typed_event_graph,primary,ALL,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,300,0.27,0.16333333333333333,-0.10666666666666667,40,41,9,210,"[""DA_d2_seq100/29"", ""MCR_seq200b/250"", ""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/369"", ""MCR_seq200b/411"", ""MCR_v1_seq100/8"", ""MCR_v1_seq100/90"", ""MCR_v2_seq100/197""]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/763"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11"", ""DA_d2_seq100/132"", ""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/364"", ""MCR_seq200b/374"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/3"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/213"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",5.614100093254137e-06,1.6842300279762412e-05,3
reviewer_b,E6,graph_vs_raw,raw_vignette,typed_event_graph,primary,ALL,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,300,0.30333333333333334,0.25,-0.05333333333333334,56,35,19,190,"[""DA_d2_heldout100/290"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/724"", ""DA_d2_seq100/132"", ""DA_d2_seq100/225"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95"", ""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/409"", ""MCR_seq200b/471"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/220""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/415"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_seq100/28"", ""DA_d2_seq100/29"", ""DA_d2_seq100/81"", ""MCR_seq200b/338"", ""MCR_seq200b/355"", ""MCR_seq200b/369"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/90"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",0.0402235640957167,0.1206706922871501,3
reviewer_b,E6,graph_vs_raw,raw_vignette,typed_event_graph,primary,ALL,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,300,0.5733333333333334,0.41333333333333333,-0.16,107,65,17,111,"[""DA_d2_heldout100/431"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/724"", ""DA_d2_seq100/225"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95"", ""MCR_seq200b/250"", ""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/409"", ""MCR_seq200b/411"", ""MCR_seq200b/471"", ""MCR_v1_seq100/8"", ""MCR_v2_seq100/220""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/415"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/763"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11"", ""DA_d2_seq100/28"", ""DA_d2_seq100/81"", ""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/338"", ""MCR_seq200b/355"", ""MCR_seq200b/364"", ""MCR_seq200b/374"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/3"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/76"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/213"", ""MCR_v2_seq100/227"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",8.953883178712313e-08,2.6861649536136937e-07,3
reviewer_b,E6,graph_vs_raw,raw_vignette,typed_event_graph,primary,DA,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.25333333333333335,0.1,-0.15333333333333332,14,24,1,111,"[""DA_d2_seq100/29""]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/763"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11"", ""DA_d2_seq100/132""]",1.5497207641601562e-06,4.649162292480469e-06,3
reviewer_b,E6,graph_vs_raw,raw_vignette,typed_event_graph,primary,DA,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.44,0.37333333333333335,-0.06666666666666667,43,23,13,71,"[""DA_d2_heldout100/290"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/724"", ""DA_d2_seq100/132"", ""DA_d2_seq100/225"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/415"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_seq100/28"", ""DA_d2_seq100/29"", ""DA_d2_seq100/81""]",0.13249816396273673,0.26499632792547345,3
reviewer_b,E6,graph_vs_raw,raw_vignette,typed_event_graph,primary,DA,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.6933333333333334,0.47333333333333333,-0.22,64,40,7,39,"[""DA_d2_heldout100/431"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/724"", ""DA_d2_seq100/225"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/415"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/763"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11"", ""DA_d2_seq100/28"", ""DA_d2_seq100/81""]",1.0709118214435875e-06,3.2127354643307626e-06,3
reviewer_b,E6,graph_vs_raw,raw_vignette,typed_event_graph,primary,MCR,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.2866666666666667,0.22666666666666666,-0.06,26,17,8,99,"[""MCR_seq200b/250"", ""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/369"", ""MCR_seq200b/411"", ""MCR_v1_seq100/8"", ""MCR_v1_seq100/90"", ""MCR_v2_seq100/197""]","[""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/364"", ""MCR_seq200b/374"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/3"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/213"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",0.10775214433670044,0.29621144011616707,3
reviewer_b,E6,graph_vs_raw,raw_vignette,typed_event_graph,primary,MCR,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.16666666666666666,0.12666666666666668,-0.04,13,12,6,119,"[""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/409"", ""MCR_seq200b/471"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/220""]","[""MCR_seq200b/338"", ""MCR_seq200b/355"", ""MCR_seq200b/369"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/90"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",0.237884521484375,0.713653564453125,3
reviewer_b,E6,graph_vs_raw,raw_vignette,typed_event_graph,primary,MCR,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.4533333333333333,0.35333333333333333,-0.1,43,25,10,72,"[""MCR_seq200b/250"", ""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/409"", ""MCR_seq200b/411"", ""MCR_seq200b/471"", ""MCR_v1_seq100/8"", ""MCR_v2_seq100/220""]","[""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/338"", ""MCR_seq200b/355"", ""MCR_seq200b/364"", ""MCR_seq200b/374"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/3"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/76"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/213"", ""MCR_v2_seq100/227"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",0.01667384780012071,0.050021543400362134,3
reviewer_b,E6x,unpadded_vs_padded,flat_facts_padded,flat_facts_unpadded,primary,ALL,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,300,0.18,0.19666666666666666,0.016666666666666666,42,12,17,229,"[""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/752"", ""DA_d2_heldout200b/777"", ""DA_d2_seq100/132"", ""DA_d2_seq100/183"", ""MCR_seq200b/320"", ""MCR_seq200b/418"", ""MCR_seq200b/458"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/117"", ""MCR_v1_seq100/60"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/179"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/214""]","[""DA_d2_heldout100/420"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/621"", ""DA_d2_seq100/103"", ""DA_d2_seq100/156"", ""DA_d2_seq100/21"", ""MCR_seq200b/250"", ""MCR_seq200b/322"", ""MCR_seq200b/364"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/74""]",0.45825831964612007,0.45825831964612007,1
reviewer_b,E6x,unpadded_vs_padded,flat_facts_padded,flat_facts_unpadded,primary,ALL,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,300,0.25333333333333335,0.22333333333333333,-0.03,51,25,16,208,"[""DA_d2_heldout100/268"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/103"", ""DA_d2_seq100/156"", ""MCR_seq200b/250"", ""MCR_seq200b/471"", ""MCR_v1_seq100/105"", ""MCR_v2_seq100/143""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/777"", ""DA_d2_seq100/132"", ""DA_d2_seq100/139"", ""DA_d2_seq100/183"", ""DA_d2_seq100/241"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95"", ""MCR_seq200b/249"", ""MCR_seq200b/320"", ""MCR_seq200b/363"", ""MCR_seq200b/418"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/117"", ""MCR_v1_seq100/119"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/200""]",0.21102359760880063,0.21102359760880063,1
reviewer_b,E6x,unpadded_vs_padded,flat_facts_padded,flat_facts_unpadded,primary,ALL,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,300,0.43333333333333335,0.42,-0.013333333333333334,107,23,19,151,"[""DA_d2_heldout100/268"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/414"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/752"", ""DA_d2_heldout200b/757"", ""MCR_seq200b/458"", ""MCR_seq200b/471"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/60"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/179"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/214""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/649"", ""DA_d2_seq100/139"", ""DA_d2_seq100/21"", ""DA_d2_seq100/241"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95"", ""MCR_seq200b/249"", ""MCR_seq200b/322"", ""MCR_seq200b/363"", ""MCR_seq200b/364"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/74"", ""MCR_v2_seq100/200""]",0.6439689563703723,0.6439689563703723,1
reviewer_b,E6x,unpadded_vs_padded,flat_facts_padded,flat_facts_unpadded,primary,DA,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,150,0.14,0.14,0.0,15,6,6,123,"[""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/752"", ""DA_d2_heldout200b/777"", ""DA_d2_seq100/132"", ""DA_d2_seq100/183""]","[""DA_d2_heldout100/420"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/621"", ""DA_d2_seq100/103"", ""DA_d2_seq100/156"", ""DA_d2_seq100/21""]",1.0,1.0,1
