row_id,experiment_id,arm_id,case_key,benchmark_family,relation_id,clinical_audit_source,audit_source_group,safe_exact,legacy_chain,clinical_relation,clinical_complete,compatible_partial,complete_or_compatible_partial,transition_code,provenance
0ea866ca0d421173a1e334f3,E11,relevant_refine_on,MCR_v1_seq100/69,MCR,c00f3a2db46c133d2e7c5f55,e2_exact_normalized_reuse,e2_human_root_relation_reuse,True,True,complete_equivalent,True,False,True,safe_exact_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
aca5a3ea4c4d6c27f07e5bbd,E11,relevant_refine_on,MCR_v1_seq100/72,MCR,2ff083cb9b2e2df2b070b163,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
37ff76ed55f8fc1224855d1f,E11,relevant_refine_on,MCR_v1_seq100/73,MCR,4c4d7b547c49873ef46fdcec,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
256d96b02de3c5dfcb33fa6b,E11,relevant_refine_on,MCR_v1_seq100/74,MCR,c371585767eb6ae119f2b3b0,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
fd19e1a8e5d4791dfd63a4a4,E11,relevant_refine_on,MCR_v1_seq100/81,MCR,db29c128d18d2b0c1deba461,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
14f31ac2b111bd9bd7e4f60e,E11,relevant_refine_on,MCR_v1_seq100/84,MCR,ca423298ea7aac381c0dabb4,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
78c743cca763e1348fcfb839,E11,relevant_refine_on,MCR_v1_seq100/85,MCR,29dfad04a4c108d3134fe32a,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
554d32b0e6a356e9b0e5fb23,E11,relevant_refine_on,MCR_v1_seq100/86,MCR,04ec283312d470ccd88e511e,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
bf32dc97d85206a904cbc8a3,E11,relevant_refine_on,MCR_v1_seq100/87,MCR,af0b6dc2317c785bafc1fa6c,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
326e4de8f802cf176549777e,E11,relevant_refine_on,MCR_v1_seq100/91,MCR,e5aac7ca55dc1af9cd02f57a,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
a9cd4c70cc727ce1e0cd0b7b,E11,relevant_refine_on,MCR_v1_seq100/93,MCR,e2d356269a909e0a02b31555,three_model_unanimous_proxy,novel_model_panel_proxy,False,True,complete_equivalent,True,False,True,legacy_only_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
302ee765e0d3c6c76e5ed0ee,E11,relevant_refine_on,MCR_v1_seq100/94,MCR,879dcbd8391eaa7662409b2d,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
54353100fa83ec335bdeac63,E11,relevant_refine_on,MCR_v1_seq100/96,MCR,0f77eae6f87bf684132984cf,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
c2adb4bc688e9513e426c3db,E11,relevant_refine_on,MCR_v1_seq100/97,MCR,17e9de0b4baadf84dac68782,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,True,partial_parent_or_component,False,True,True,legacy_only_compatible_partial,case_arm_endpoint_transition_model_panel_not_root_where_novel
e7354fee006c6e1abfe5fad6,E11,relevant_refine_on,MCR_v2_seq100/129,MCR,af2a703990870fcb8449503e,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
cf422e2b6215d0f14a49c4ab,E11,relevant_refine_on,MCR_v2_seq100/130,MCR,5e9a1b1b41d77bb3ff86c74e,model_majority_proxy,novel_model_panel_proxy,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
7cf23f51aa9a2d249ceaa1a4,E11,relevant_refine_on,MCR_v2_seq100/133,MCR,0385b23414cd0dd572e5a3ee,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,complete_equivalent,True,False,True,clinical_complete_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
649b7197b4b5ca9e942feb03,E11,relevant_refine_on,MCR_v2_seq100/139,MCR,d9a9e9ef34b5b949a0e845b2,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,True,partial_parent_or_component,False,True,True,legacy_only_compatible_partial,case_arm_endpoint_transition_model_panel_not_root_where_novel
4b7ceed2c66180a1cc6afe66,E11,relevant_refine_on,MCR_v2_seq100/144,MCR,ad6709cda5dc601f3262a625,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,True,complete_equivalent,True,False,True,legacy_only_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
8af8f33f1122dc33660fc428,E11,relevant_refine_on,MCR_v2_seq100/146,MCR,eb0a034ddf51d72282a5795b,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
c697b877d92545dee1cbfcbf,E11,relevant_refine_on,MCR_v2_seq100/147,MCR,21d72dd32840eca7b7767c21,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
b6405b7a845f1cec01210bf7,E11,relevant_refine_on,MCR_v2_seq100/150,MCR,7b9dca5e1807a9f08a256e34,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
49435d791cf284b517945349,E11,relevant_refine_on,MCR_v2_seq100/151,MCR,3b0523d7fa5597c9a4eafa1c,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
7d99221a2adfa99aa82b6415,E11,relevant_refine_on,MCR_v2_seq100/152,MCR,116549a89ee9d4302d7d0932,e2_exact_normalized_reuse,e2_human_root_relation_reuse,True,True,complete_equivalent,True,False,True,safe_exact_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
558abc829b2b9531e2cb9670,E11,relevant_refine_on,MCR_v2_seq100/153,MCR,2a217aa9ed134775c785b215,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,manifestation_or_related,False,False,False,concordant_noncompatible_manifestation_related,case_arm_endpoint_transition_model_panel_not_root_where_novel
e79bbf97985b135a3176c48f,E11,relevant_refine_on,MCR_v2_seq100/156,MCR,25101d58e19268b3043fbead,model_majority_proxy,novel_model_panel_proxy,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
ea23bb3d0767d7cee917a36e,E11,relevant_refine_on,MCR_v2_seq100/161,MCR,a503776abe248c9dd58c5f9c,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
e5a1e1c1641e2c9e1677f5fa,E11,relevant_refine_on,MCR_v2_seq100/162,MCR,50c8e196824147c17aeb56bb,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
394afce7324ea926f852c758,E11,relevant_refine_on,MCR_v2_seq100/163,MCR,a9c84f57e9bcb3430ccdfa88,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
9ed5f60ee76ffc5423f8d8fa,E11,relevant_refine_on,MCR_v2_seq100/165,MCR,fafe96e09ede4f406111291c,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
7f7faacd2394562c41010c2e,E11,relevant_refine_on,MCR_v2_seq100/166,MCR,c5e20f9dff0410d3ac83f310,e2_exact_normalized_reuse,e2_human_root_relation_reuse,True,True,complete_equivalent,True,False,True,safe_exact_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
78ec168200572080d34a5c5f,E11,relevant_refine_on,MCR_v2_seq100/167,MCR,2263aaa1cffdb36aee2205b4,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
816625e09fed8cba6800a84e,E11,relevant_refine_on,MCR_v2_seq100/169,MCR,9bd8bc6f55ac78ac24854c03,e2_exact_normalized_reuse,e2_human_root_relation_reuse,True,True,complete_equivalent,True,False,True,safe_exact_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
a89672c63bee6375f2bbb5ae,E11,relevant_refine_on,MCR_v2_seq100/170,MCR,3dc9486066a09819d9c57349,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,True,partial_parent_or_component,False,True,True,legacy_only_compatible_partial,case_arm_endpoint_transition_model_panel_not_root_where_novel
80266dc5cdebf985e7a50b7d,E11,relevant_refine_on,MCR_v2_seq100/172,MCR,9b72777e4e2388756bedaf2d,e2_exact_normalized_reuse,e2_human_root_relation_reuse,True,True,complete_equivalent,True,False,True,safe_exact_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
bd4b90fb93d7492f1bbd0e2f,E11,relevant_refine_on,MCR_v2_seq100/173,MCR,4e4eddda0815ef5762e4e2e3,e2_exact_normalized_reuse,e2_human_root_relation_reuse,True,True,complete_equivalent,True,False,True,safe_exact_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
3428060826c5b0f36cd9dcfd,E11,relevant_refine_on,MCR_v2_seq100/174,MCR,cd94b5ac69dd10db581ff067,e2_exact_normalized_reuse,e2_human_root_relation_reuse,True,True,complete_equivalent,True,False,True,safe_exact_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
b73ed57417b7d5c745b1aff2,E11,relevant_refine_on,MCR_v2_seq100/178,MCR,a52b27370c91c64dedc47def,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
1d1a73e825d391e3c151fcbf,E11,relevant_refine_on,MCR_v2_seq100/179,MCR,5ed478faf79d919741b6e5da,model_unresolved_proxy,novel_model_panel_proxy,False,False,uncertain,False,False,False,concordant_uncertain,case_arm_endpoint_transition_model_panel_not_root_where_novel
6cf53b96cfac17a90177cffa,E11,relevant_refine_on,MCR_v2_seq100/184,MCR,ae7a176e4d0183df8c639001,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,complete_equivalent,True,False,True,clinical_complete_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
74481820b24a2f72ccc2c597,E11,relevant_refine_on,MCR_v2_seq100/186,MCR,e69d7c29750d28c077361fa6,model_unresolved_proxy,novel_model_panel_proxy,False,False,uncertain,False,False,False,concordant_uncertain,case_arm_endpoint_transition_model_panel_not_root_where_novel
7ac75e0973f5ba7a240d4bd3,E11,relevant_refine_on,MCR_v2_seq100/187,MCR,288708c14e4ab4a87c364057,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
9fa25b51b731ceae7f18a650,E11,relevant_refine_on,MCR_v2_seq100/189,MCR,37b8b9446a57059fdebdcf01,e2_exact_normalized_reuse,e2_human_root_relation_reuse,True,True,complete_equivalent,True,False,True,safe_exact_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
c428edd6f82ab58df7f303f1,E11,relevant_refine_on,MCR_v2_seq100/190,MCR,7b2f63a671d30819bbdbfb7c,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
49911f4c7064ccb209d2f777,E11,relevant_refine_on,MCR_v2_seq100/196,MCR,a78ac27034e2bc2528cffc44,three_model_unanimous_proxy,novel_model_panel_proxy,False,True,partial_parent_or_component,False,True,True,legacy_only_compatible_partial,case_arm_endpoint_transition_model_panel_not_root_where_novel
8b0cc53c548247e9cba8ebcd,E11,relevant_refine_on,MCR_v2_seq100/200,MCR,9a56125f45ed3896933df568,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
16b522585d666497c631ba77,E11,relevant_refine_on,MCR_v2_seq100/202,MCR,c2ebbc47b344f9f66fd71dc9,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
f1be600535af9d43b5ecd7f4,E11,relevant_refine_on,MCR_v2_seq100/203,MCR,f5e88bfe025c1c5d4069269a,three_model_unanimous_proxy,novel_model_panel_proxy,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
e0931c4bbaba7f2a352a8b8c,E11,relevant_refine_on,MCR_v2_seq100/204,MCR,b9581af9d88b298c2313dc52,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,manifestation_or_related,False,False,False,concordant_noncompatible_manifestation_related,case_arm_endpoint_transition_model_panel_not_root_where_novel
6c70f338294e53238f025006,E11,relevant_refine_on,MCR_v2_seq100/205,MCR,42ea8fe036bd12acb85e4592,e2_exact_normalized_reuse,e2_human_root_relation_reuse,True,True,complete_equivalent,True,False,True,safe_exact_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
dfe482bcb1ef571a1335af2a,E11,relevant_refine_on,MCR_v2_seq100/206,MCR,5ac5d6af684497e9f627d6d8,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
4d07e96288c11b74f5a3d810,E11,relevant_refine_on,MCR_v2_seq100/207,MCR,5d7d428c881ee51f36be4379,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
30fc94ff068c88f79ae1eb17,E11,relevant_refine_on,MCR_v2_seq100/208,MCR,96976f9444b2e3e94c72e2ff,e2_exact_normalized_reuse,e2_human_root_relation_reuse,True,True,complete_equivalent,True,False,True,safe_exact_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
17d843f37475b9f1ed351e57,E11,relevant_refine_on,MCR_v2_seq100/210,MCR,a084f374f9394db80dae18ac,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,manifestation_or_related,False,False,False,concordant_noncompatible_manifestation_related,case_arm_endpoint_transition_model_panel_not_root_where_novel
56b7ebe39ace7496bd7f5818,E11,relevant_refine_on,MCR_v2_seq100/211,MCR,0a45ec5585456a2eb61feaca,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,True,partial_parent_or_component,False,True,True,legacy_only_compatible_partial,case_arm_endpoint_transition_model_panel_not_root_where_novel
e4fdd248b30f50fb2c9f0f6d,E11,relevant_refine_on,MCR_v2_seq100/214,MCR,843df66cefc76b227b304efd,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
b7b81efcab45c2388edd26ef,E11,relevant_refine_on,MCR_v2_seq100/217,MCR,05c8f7bd2331bcaff9fb2e4e,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
c9c863f9d0cd611edc46360c,E11,relevant_refine_on,MCR_v2_seq100/220,MCR,60b8f7c61feedabe1a438628,e2_exact_normalized_reuse,e2_human_root_relation_reuse,True,True,complete_equivalent,True,False,True,safe_exact_confirmed_complete,case_arm_endpoint_transition_model_panel_not_root_where_novel
ab24d094d274df6551ef6d5c,E11,relevant_refine_on,MCR_v2_seq100/221,MCR,574db181dcd218696d265dd5,three_model_unanimous_proxy,novel_model_panel_proxy,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
901495d189368fed8c11c400,E11,relevant_refine_on,MCR_v2_seq100/222,MCR,3d7d4508c4f6d96729e3425d,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
ed3537cd516cabc64ee5499b,E11,relevant_refine_on,MCR_v2_seq100/223,MCR,4bbc2927d597a02aab38bed6,model_majority_proxy,novel_model_panel_proxy,False,False,manifestation_or_related,False,False,False,concordant_noncompatible_manifestation_related,case_arm_endpoint_transition_model_panel_not_root_where_novel
06e00ce1d9e248373acfb687,E11,relevant_refine_on,MCR_v2_seq100/230,MCR,16784d912f3e3d16158cab55,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
bb2001e3fdde65aa4b050f03,E11,relevant_refine_on,MCR_v2_seq100/232,MCR,4801c3334cce1fd1ce89f89f,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
3826fd243dfb5b1b312acbd9,E11,relevant_refine_on,MCR_v2_seq100/241,MCR,8f24f923b0feca77aa53bfe1,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
30e62a7f8b5e80b2f79b8cf6,E11,relevant_refine_on,MCR_v2_seq100/242,MCR,2dfed042b10bfc9e3ebb11c8,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
bcbe97bccd7cb9bb237f0a65,E11,relevant_refine_on,MCR_v2_seq100/244,MCR,57bb600aa221a3a5ae79da65,model_majority_proxy,novel_model_panel_proxy,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
a5a61bcb5d60905c60e2b9df,E11,relevant_refine_on,MCR_v2_seq100/247,MCR,1ef7a9b113ba509bd7180707,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,manifestation_or_related,False,False,False,concordant_noncompatible_manifestation_related,case_arm_endpoint_transition_model_panel_not_root_where_novel
a91f1923197acc89536827ca,E12,graph_k10_first,DA_d2_heldout100/259,DA,0eb6c1a09e169372f3dff94f,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
60acf6d59f52056f388e0d78,E12,graph_k10_first,DA_d2_heldout100/262,DA,458b1d5661e739d9c9410320,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
93345c4b51db8fc3dfa38f29,E12,graph_k10_first,DA_d2_heldout100/266,DA,bdecd9c1235b89bf528a9c06,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
adc26ffdadc5b0cfef263cb7,E12,graph_k10_first,DA_d2_heldout100/268,DA,9402d465f278dc445cd27368,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
7f1cee2d2b6a26dbb332a15f,E12,graph_k10_first,DA_d2_heldout100/269,DA,79a86acc61304d2b11133466,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,True,partial_parent_or_component,False,True,True,legacy_only_compatible_partial,case_arm_endpoint_transition_model_panel_not_root_where_novel
0a3bfc74850e546f333b724a,E12,graph_k10_first,DA_d2_heldout100/273,DA,d1a8a7dd96fb09c5ec935e33,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,True,partial_parent_or_component,False,True,True,legacy_only_compatible_partial,case_arm_endpoint_transition_model_panel_not_root_where_novel
063415fb08d6f97163e59146,E12,graph_k10_first,DA_d2_heldout100/281,DA,e4682d9986224ca857924bc6,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,True,partial_parent_or_component,False,True,True,legacy_only_compatible_partial,case_arm_endpoint_transition_model_panel_not_root_where_novel
ce3ff51d130cff46488df6f6,E12,graph_k10_first,DA_d2_heldout100/290,DA,196ca9f4fc9cf86e73aa472c,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
5b1d9109d83e774d284d6657,E12,graph_k10_first,DA_d2_heldout100/303,DA,ae724c700dfce1ed180bfaf1,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
55d745a39c1658dade0873bf,E12,graph_k10_first,DA_d2_heldout100/310,DA,7d15cc50e7f1a63533038999,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
b936dd3262fef6c85dbc5933,E12,graph_k10_first,DA_d2_heldout100/318,DA,8c279a15769bab5f0622d291,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,manifestation_or_related,False,False,False,concordant_noncompatible_manifestation_related,case_arm_endpoint_transition_model_panel_not_root_where_novel
daab742dc21a3e9b6365c44c,E12,graph_k10_first,DA_d2_heldout100/321,DA,e731d3ff1c4939881930a48a,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
ea7d1f3291a915b2be75c5d7,E12,graph_k10_first,DA_d2_heldout100/328,DA,b2a84e8db61a28cc5a95e3e0,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
ea99ab2eda0f383e81e214e8,E12,graph_k10_first,DA_d2_heldout100/330,DA,6860dabb971dc2693786c4a4,three_model_unanimous_proxy,novel_model_panel_proxy,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
3b45298eeae2287b188652b6,E12,graph_k10_first,DA_d2_heldout100/337,DA,6b0f3e21edbcfbe12eb7ba53,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
2ff2c182e45ac7a4f030bd79,E12,graph_k10_first,DA_d2_heldout100/341,DA,cdf2a1ef9caa00892891e3b4,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
7643a8128c6dd0667c5a183c,E12,graph_k10_first,DA_d2_heldout100/354,DA,d0d68fb33c50dcf62db1960c,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,conflicting_subtype_or_scope,False,False,False,concordant_noncompatible_scope_conflict,case_arm_endpoint_transition_model_panel_not_root_where_novel
8ed3d783d7bccd97e2d68a60,E12,graph_k10_first,DA_d2_heldout100/359,DA,a40ee9db3d04bcc89226d47c,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
636aea2f5fbc400fe4fee99f,E12,graph_k10_first,DA_d2_heldout100/364,DA,d7e315787b5cae0fe837a892,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,manifestation_or_related,False,False,False,concordant_noncompatible_manifestation_related,case_arm_endpoint_transition_model_panel_not_root_where_novel
05350f5f2bbdb483e41b8982,E12,graph_k10_first,DA_d2_heldout100/365,DA,e203f1e33f22eeeba9b8ca00,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
18e451113dca0a5bc7b48ac7,E12,graph_k10_first,DA_d2_heldout100/372,DA,bacfbf030056207b570107a5,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,not_equivalent,False,False,False,concordant_noncompatible_not_equivalent,case_arm_endpoint_transition_model_panel_not_root_where_novel
b0c200d9d35f6a0cb62ee73c,E12,graph_k10_first,DA_d2_heldout100/379,DA,4da483c9a5ba12e4474f9f20,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,partial_parent_or_component,False,True,True,compatible_partial_missed_by_legacy,case_arm_endpoint_transition_model_panel_not_root_where_novel
d9efe63263c52f130d8f6571,E12,graph_k10_first,DA_d2_heldout100/383,DA,4c5662086cce172d2d2a9262,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,True,partial_parent_or_component,False,True,True,legacy_only_compatible_partial,case_arm_endpoint_transition_model_panel_not_root_where_novel
c0dc3256ecd458900744c852,E12,graph_k10_first,DA_d2_heldout100/389,DA,26b9c6994243ba290642eccd,e2_exact_normalized_reuse,e2_human_root_relation_reuse,False,False,manifestation_or_related,False,False,False,concordant_noncompatible_manifestation_related,case_arm_endpoint_transition_model_panel_not_root_where_novel
