arm,case_id,n_replicates,actual_top1_mean,actual_top2_mean,active_gold_l2_coverage_mean,inventory_gold_l2_coverage_mean,local_champion_mean,oracle_top1_mean,oracle_top2_mean,strict_top2_mean,technical_fallback_mean,reserve_gold_present_mean,mrr_at_2_mean,mrr_at_2_capped_mean,parent_valid_rate_mean,active_parent_valid_rate_mean,leaf_parent_invalid_rate_mean,active_parent_invalid_rate_mean,leaf_clean_rate_mean,semantic_duplicate_excess_rate_mean,loss_gate_mode
A22-adaptive-local-rescue,mxh055,3,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,0.16666666666666666,0.16666666666666666,0.6577260458839406,0.7547619047619047,0.3422739541160594,0.24523809523809526,0.22829509671614934,0.4841992802519118,local_champion_elimination
A22-adaptive-local-rescue,mxh068,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6140218878248974,0.8222222222222223,0.38597811217510264,0.17777777777777778,0.08278613771089831,0.6204514363885089,coverage_deleted
A22-adaptive-local-rescue,mxh075,3,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.46715026715026714,1.0,0.5328497328497329,0.0,0.1521781521781522,0.5901173901173902,coverage_deleted
A4+A14-v2-ref,mb11_pancoast,3,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.7321428571428571,0.08928571428571429,success
A4+A14-v2-ref,mb34_leukemoid,3,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,success
A4+A14-v2-ref,mb55_glucagonoma,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,success
A4+A14-v2-ref,mb57_kartagener,3,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.4000000000000001,0.4000000000000001,0.6,0.6,0.3333333333333333,0.06666666666666667,success
A4+A14-v2-ref,mb65_cml,3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7000000000000001,0.15,local_champion_elimination
A4+A14-v2-ref,mb66_peliosis,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.9333333333333332,0.06666666666666667,0.06666666666666667,0.9333333333333332,0.0,coverage_deleted
A4+A14-v2-ref,mb77_hyperpara,3,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7825396825396825,0.7825396825396825,0.21746031746031746,0.21746031746031746,0.7825396825396825,0.0,local_champion_elimination
A4+A14-v2-ref,mb82_adhesions,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4351851851851852,0.20370370370370372,local_champion_elimination
A4+A14-v2-ref,mb83_foreignbody,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.3888888888888889,0.611111111111111,0.611111111111111,0.38888888888888884,0.2222222222222222,coverage_deleted
A4+A14-v2-ref,mxh011,3,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.7777777777777778,0.6666666666666666,0.8592592592592593,0.8592592592592593,0.14074074074074075,0.14074074074074075,0.5037037037037037,0.24814814814814815,success
A4+A14-v2-ref,mxh014,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.751984126984127,0.08465608465608465,success
A4+A14-v2-ref,mxh036,3,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.9047619047619048,0.9047619047619048,0.09523809523809523,0.09523809523809523,0.9047619047619048,0.0,success
A4+A14-v2-ref,mxh045,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9326599326599326,0.9326599326599326,0.06734006734006734,0.06734006734006734,0.7933501683501684,0.0,local_champion_elimination
A4+A14-v2-ref,mxh046,3,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,local_champion_elimination
A4+A14-v2-ref,mxh055,3,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.5,0.5,0.7111111111111112,0.7111111111111112,0.2888888888888889,0.2888888888888889,0.6444444444444444,0.0,success
A4+A14-v2-ref,mxh068,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444445,0.9444444444444445,0.05555555555555555,0.05555555555555555,0.888888888888889,0.0,coverage_deleted
A4+A14-v2-ref,mxh075,3,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.7777777777777778,0.6666666666666666,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.037037037037037035,0.9629629629629629,0.0,success
A4-v2-ref,mb11_pancoast,3,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.7321428571428571,0.08928571428571429,success
A4-v2-ref,mb34_leukemoid,3,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,success
A4-v2-ref,mb55_glucagonoma,3,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.611111111111111,0.5,1.0,1.0,0.0,0.0,1.0,0.0,success
A4-v2-ref,mb57_kartagener,3,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.4000000000000001,0.4000000000000001,0.6,0.6,0.3333333333333333,0.06666666666666667,success
A4-v2-ref,mb65_cml,3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7000000000000001,0.15,local_champion_elimination
A4-v2-ref,mb66_peliosis,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.9333333333333332,0.06666666666666667,0.06666666666666667,0.9333333333333332,0.0,coverage_deleted
A4-v2-ref,mb77_hyperpara,3,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.27777777777777773,0.16666666666666666,0.7825396825396825,0.7825396825396825,0.21746031746031746,0.21746031746031746,0.7825396825396825,0.0,success
A4-v2-ref,mb82_adhesions,3,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4351851851851852,0.20370370370370372,local_champion_elimination
A4-v2-ref,mb83_foreignbody,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.3888888888888889,0.611111111111111,0.611111111111111,0.38888888888888884,0.2222222222222222,coverage_deleted
A4-v2-ref,mxh011,3,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8592592592592593,0.8592592592592593,0.14074074074074075,0.14074074074074075,0.5037037037037037,0.24814814814814815,success
A4-v2-ref,mxh014,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.751984126984127,0.08465608465608465,success
A4-v2-ref,mxh036,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.9047619047619048,0.9047619047619048,0.09523809523809523,0.09523809523809523,0.9047619047619048,0.0,success
A4-v2-ref,mxh045,3,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9326599326599326,0.9326599326599326,0.06734006734006734,0.06734006734006734,0.7933501683501684,0.0,local_champion_elimination
A4-v2-ref,mxh046,3,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,local_champion_elimination
A4-v2-ref,mxh055,3,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7111111111111112,0.7111111111111112,0.2888888888888889,0.2888888888888889,0.6444444444444444,0.0,local_champion_elimination
A4-v2-ref,mxh068,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444445,0.9444444444444445,0.05555555555555555,0.05555555555555555,0.888888888888889,0.0,coverage_deleted
A4-v2-ref,mxh075,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.037037037037037035,0.9629629629629629,0.0,success
C-prod-v2,mb11_pancoast,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8958333333333334,0.041666666666666664,success
C-prod-v2,mb34_leukemoid,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6485507246376812,0.041666666666666664,coverage_deleted
C-prod-v2,mb55_glucagonoma,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.45,0.0,success
C-prod-v2,mb57_kartagener,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9833333333333334,0.9833333333333334,0.016666666666666666,0.016666666666666666,0.15350877192982457,0.15175438596491228,success
C-prod-v2,mb65_cml,3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,0.3684210526315789,0.2631578947368421,intergroup_rank_loss
C-prod-v2,mb66_peliosis,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.0,1.0,1.0,0.0,0.0,0.9,0.0,intergroup_rank_loss
C-prod-v2,mb77_hyperpara,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7289473684210526,0.016666666666666666,success
C-prod-v2,mb82_adhesions,3,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5833333333333334,0.08333333333333333,local_champion_elimination
C-prod-v2,mb83_foreignbody,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5527777777777777,0.0,success
C-prod-v2,mxh011,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6333333333333333,0.05000000000000001,success
C-prod-v2,mxh014,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3666666666666667,0.18333333333333335,coverage_deleted
C-prod-v2,mxh036,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5175438596491228,0.08869395711500976,success
C-prod-v2,mxh045,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.28104575163398693,0.0,coverage_deleted
C-prod-v2,mxh046,3,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8344322344322345,0.8344322344322345,0.16556776556776556,0.16556776556776556,0.2663003663003663,0.09047619047619049,local_champion_elimination
C-prod-v2,mxh055,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5601851851851852,0.06018518518518518,success
C-prod-v2,mxh068,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,0.16666666666666666,coverage_deleted
C-prod-v2,mxh075,3,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.0,0.27777777777777773,0.16666666666666666,1.0,1.0,0.0,0.0,0.6999999999999998,0.05000000000000001,success
