arm,replicate,case_id,tree_hash,status,coverage,l1_parent_coverage,gold_l2_coverage,clean_parent_coverage,gold_hint_recall,b_mapping_recall,b_mapping_recall_conditional,generator_retention,gap_gain,duplicate_rate,leaf_burden,llm_calls,generation_llm_calls,generation_model_calls,generation_cache_hits,retrieval_calls,mapping_calls,downstream_llm_calls,oracle_capability_llm_calls,production_e2e_llm_calls,oracle_top1,oracle_top2,oracle_rr,oracle_parent_f4_local_top1,oracle_parent_f4_local_top2,oracle_parent_f4_local_rr,actual_top1,actual_top2,actual_rr,added_leaves,added_specific_rate,added_specific_count,added_duplicate_rate,added_duplicate_count,added_parent_invalid_rate,added_parent_invalid_count,gold_added_yield,gold_added_count,within_parent_duplicate_count,cross_parent_duplicate_count,filter_rejections,budget_rejections,trigger_rate,triggered_parents,topology_loss,c_success_preservation,source_pool_occurrence_count,source_pool_exact_entity_count,source_pool_exact_redundant_excess_count,source_pool_occurrence_exact_redundancy_rate,source_pool_semantic_concept_count,source_pool_semantic_redundant_excess_count,source_pool_semantic_redundancy_rate,source_pool_repeated_occurrence_count,source_pool_repeated_occurrence_rate,source_pool_multi_parent_entity_count,source_pool_multi_parent_entity_rate,final_tree_semantic_duplicate_count,final_tree_semantic_duplicate_rate,legacy_mixed_duplicate_rate,gr_moved_entity_count,gr_moved_occurrence_count,gr_rejected_entity_count,gr_requested_calls,post_gr_selector_requested_calls,post_gr_parent_gate_requested_calls,actual_top1,actual_top2,actual_rr,oracle_parent_f4_local_top1,oracle_parent_f4_local_top2,oracle_parent_f4_local_rr,oracle_capability_model_calls,production_e2e_model_calls
ALL_B_b1,3,mxh045,f904ab79c69abe187a386a20c6b3b4de95e72a1b6a7895bed4d5e94f71a98ed3,absent,1.0,1.0,False,1.0,,,,,False,0.0,3.6,15,15,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,6,0,1.0,5,0.0,,46,10,36,0.782608695652174,10,36,0.782608695652174,45,0.9782608695652174,9,0.9,0,0.0,0.0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1,3,mxh046,da0715aeedce5b2e997b60b1da3ee7f9f6a11309931e7aeb3ffbdd7ca478cb34,unique,1.0,1.0,True,1.0,,,,,False,0.2,3.75,12,12,0,0,0,0,9,4,5,False,False,0.3333333333333333,False,False,0.3333333333333333,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,6,0,1.0,4,0.0,,20,5,15,0.75,5,15,0.75,20,1.0,5,1.0,0,0.0,0.0,0,0,0,0,0,0,False,False,0.0,False,False,0.3333333333333333,0,0
ALL_B_b1,3,mxh055,46f68951b4f42ab4623f9ba63eeebdd634417a3da8a68d3e037fe7765acaf2ef,unique,1.0,1.0,True,1.0,,,,,False,0.058823529411764705,3.4,11,11,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,True,0.5,1,1.0,1,1.0,1,0.0,0,0.0,0,0,1,0,0,1.0,5,0.0,True,10,8,2,0.2,8,2,0.2,4,0.4,2,0.25,0,0.0,1.0,0,0,0,0,0,0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1,3,mxh068,0e3a710d53a8b360905b3faccc47f39c8d07b6214d460c0baab391a8e10a8df8,absent,1.0,1.0,False,1.0,,,,,False,0.0,4.0,15,15,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,3,0,1.0,5,0.0,,15,11,4,0.26666666666666666,10,5,0.3333333333333333,8,0.5333333333333333,4,0.36363636363636365,0,0.0,0.0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1,3,mxh075,b5079063fd0ef2b1a60ef5ffae17d5d68e8a80787730768e6ead09db603dd91f,unique,1.0,1.0,True,1.0,,,,,False,0.05,4.0,12,12,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,1.0,5,0.0,True,13,5,8,0.6153846153846154,5,8,0.6153846153846154,10,0.7692307692307693,2,0.4,0,0.0,0.0,0,0,0,0,0,0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_GR,1,mb11_pancoast,84fb3615c830bae88cc22e2cfb8061661d94a3502f2ec540c13657f15d538379,unique,1.0,1.0,True,1.0,,,,,False,0.1111111111111111,4.5,9,9,0,0,0,0,11,6,5,True,True,1.0,True,True,1.0,True,True,1.0,2,1.0,2,1.0,2,0.0,0,0.5,1,2,0,0,0,1.0,4,0.0,True,33,9,24,0.7272727272727273,9,24,0.7272727272727273,32,0.9696969696969697,8,0.8888888888888888,2,1.0,1.0,0,15,3,1,4,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,1,mb34_leukemoid,3d509bb7818e08cd27915abace415966eba8b7bb3a15501bbaf3d7bb50dee8e6,unique,1.0,1.0,True,1.0,,,,,False,0.07692307692307693,4.333333333333333,11,11,0,0,0,0,10,3,7,True,True,1.0,True,True,1.0,True,True,1.0,2,1.0,2,0.5,1,0.0,0,0.5,1,1,1,0,0,1.0,6,0.0,,46,10,36,0.782608695652174,10,36,0.782608695652174,44,0.9565217391304348,8,0.8,1,0.5,0.5,0,16,4,1,4,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,1,mb55_glucagonoma,b70df4c765dd3c4f7a089a9ee8e2149105bc92b9ebaedf9e9506824c97874d03,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.2,8,8,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,True,True,1.0,1,1.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,1.0,5,0.0,True,8,7,1,0.125,7,1,0.125,2,0.25,1,0.14285714285714285,0,0.0,0.0,0,1,2,1,2,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,1,mb57_kartagener,a13412bc48d93500f6c3cab9dd8fd84daabfcbc572899f0e102b3a1218bd8c9a,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.19047619047619047,4.2,9,9,0,0,0,0,18,12,6,True,True,1.0,True,True,1.0,True,True,1.0,1,1.0,1,0.0,0,1.0,1,0.0,0,0,4,0,0,0.8,4,0.0,True,14,10,4,0.2857142857142857,10,4,0.2857142857142857,8,0.5714285714285714,4,0.4,0,0.0,0.0,0,4,1,1,3,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,1,mb65_cml,411221cd992895b9e5473928a01830784892070995dcc1db4d4f300bbc363519,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.19047619047619047,4.2,9,9,0,0,0,0,22,16,6,True,True,1.0,True,True,1.0,False,False,0.3333333333333333,2,1.0,2,0.5,1,0.0,0,0.0,0,0,4,0,0,1.0,5,0.0,,29,9,20,0.6896551724137931,9,20,0.6896551724137931,25,0.8620689655172413,5,0.5555555555555556,1,0.5,0.5,0,0,6,1,3,0,False,False,0.3333333333333333,True,True,1.0,0,0
ALL_B_b1_GR,1,mb66_peliosis,f811a0141c7efc5bc9986df977f6311af78db6d3d119c185c9c5c12a152d43ac,unique,1.0,1.0,True,1.0,,,,,False,0.047619047619047616,4.2,8,8,0,0,0,0,4,4,0,False,True,0.5,False,True,0.5,False,False,0.0,1,1.0,1,1.0,1,0.0,0,0.0,0,1,0,0,0,1.0,5,0.0,,41,9,32,0.7804878048780488,9,32,0.7804878048780488,40,0.975609756097561,8,0.8888888888888888,1,1.0,1.0,0,16,4,1,2,0,False,False,0.0,False,True,0.5,0,0
ALL_B_b1_GR,1,mb77_hyperpara,e857fe3dc6e19f0590acfb53112f98480a660bf276bf4cfc80777c34fc1c3a80,unique,1.0,1.0,True,1.0,,,,,False,0.08333333333333333,4.8,11,11,0,0,0,0,9,3,6,True,True,1.0,True,True,1.0,True,True,1.0,4,1.0,4,0.25,1,0.0,0,0.25,1,1,1,0,0,1.0,5,0.0,True,14,8,6,0.42857142857142855,8,6,0.42857142857142855,9,0.6428571428571429,3,0.375,1,0.25,0.25,0,6,1,1,5,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,1,mb82_adhesions,96ad65e01b7a83d1d299192d3730e6df5627190faef3dce40ec3aa75aecd1d44,unique,1.0,1.0,True,1.0,,,,,False,0.043478260869565216,4.6,10,10,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,False,0.0,3,1.0,3,0.3333333333333333,1,0.0,0,0.0,0,1,0,0,0,1.0,5,0.0,,37,8,29,0.7837837837837838,8,29,0.7837837837837838,37,1.0,8,1.0,1,0.3333333333333333,0.3333333333333333,0,21,2,1,4,0,False,False,0.0,True,True,1.0,0,0
ALL_B_b1_GR,1,mb83_foreignbody,1932e78ddf546153c1262e98d90f31590e32741c447b816990216515dffc9490,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.25,7,7,0,0,0,0,11,6,5,True,True,1.0,True,True,1.0,False,True,0.5,1,1.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,1.0,4,0.0,True,13,6,7,0.5384615384615384,6,7,0.5384615384615384,10,0.7692307692307693,3,0.5,0,0.0,0.0,0,1,2,1,2,0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_GR,1,mxh011,d5afbe2678456f37a7a5eecd6d1c0c870583043fc914926cac9705e10b845a35,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.13043478260869565,4.6,9,9,0,0,0,0,14,8,6,True,True,1.0,True,True,1.0,True,True,1.0,3,1.0,3,0.6666666666666666,2,0.0,0,0.3333333333333333,1,2,1,0,0,1.0,5,0.0,True,45,9,36,0.8,9,36,0.8,45,1.0,9,1.0,2,0.6666666666666666,0.6666666666666666,0,20,4,1,3,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,1,mxh014,91791be2c2f621ffd116d0d2daa624d24765c84ddc7fe686a167b04697253db5,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.4,8,8,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,True,True,1.0,2,1.0,2,0.5,1,0.0,0,0.5,1,0,0,0,0,1.0,5,0.0,,8,8,0,0.0,7,1,0.125,0,0.0,0,0.0,1,0.5,0.5,0,0,4,1,2,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,1,mxh036,cf041e13b00f49106223ab8e0096bf2bdbc4a87c4d8c4f917615111c426f1431,unique,1.0,1.0,True,1.0,,,,,False,0.09523809523809523,4.2,8,8,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,True,0.5,2,1.0,2,1.0,2,0.0,0,0.5,1,1,1,0,0,1.0,5,0.0,True,34,8,26,0.7647058823529411,8,26,0.7647058823529411,33,0.9705882352941176,7,0.875,2,1.0,1.0,0,10,4,1,2,0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_GR,1,mxh045,78a66ab10e72d021e74a332d447902ea41f329478462c4c5e0de9189fb94aa9f,absent,1.0,1.0,False,1.0,,,,,False,0.0,3.8,8,8,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,1,1.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,1.0,5,0.0,,46,10,36,0.782608695652174,10,36,0.782608695652174,45,0.9782608695652174,9,0.9,0,0.0,0.0,0,12,6,1,2,0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_GR,1,mxh046,a534d4287e1dcb23836f3dd52193e9b3ad5d420542ac04bf3d7b53be44c7d038,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.13333333333333333,3.75,7,7,0,0,0,0,12,7,5,True,True,1.0,True,True,1.0,True,True,1.0,2,1.0,2,1.0,2,0.0,0,0.0,0,1,1,0,0,1.0,4,0.0,True,8,5,3,0.375,5,3,0.375,6,0.75,3,0.6,2,1.0,1.0,0,3,2,1,2,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,1,mxh055,d9bfd7ac3bfd93462f4a765a20248624369b6de2fc8fc15f51d055a09b786c9b,unique,1.0,1.0,True,1.0,,,,,False,0.16666666666666666,3.6,9,9,0,0,0,0,11,5,6,True,True,1.0,True,True,1.0,False,True,0.5,2,1.0,2,1.0,2,0.0,0,0.5,1,2,1,0,0,1.0,5,0.0,True,10,8,2,0.2,8,2,0.2,4,0.4,2,0.25,2,1.0,1.0,0,1,4,1,3,0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_GR,1,mxh068,d7cd2fd8994fd5d01430029e3694fb32edd4b8222919ae75d06ddf7c8076a63d,absent,1.0,1.0,False,1.0,,,,,False,0.0,4.2,10,10,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,1,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0,0,1.0,5,0.0,,15,11,4,0.26666666666666666,10,5,0.3333333333333333,8,0.5333333333333333,4,0.36363636363636365,1,1.0,1.0,0,4,2,1,4,0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_GR,1,mxh075,4c77db5916cd3d62f886ae82e8341edec3b2f309b744db2a1812b92953b742a3,unique,1.0,1.0,True,1.0,,,,,False,0.05,4.0,7,7,0,0,0,0,9,3,6,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0.0,True,13,5,8,0.6153846153846154,5,8,0.6153846153846154,10,0.7692307692307693,2,0.4,0,0.0,0.0,0,0,2,1,0,0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_GR,2,mb11_pancoast,c6a368fe7e6674145406cbcd20bb9a3e326dc189d38c22637c66980d89661aee,unique,1.0,1.0,True,1.0,,,,,False,0.15789473684210525,4.75,9,9,0,0,0,0,10,5,5,True,True,1.0,True,True,1.0,False,False,0.3333333333333333,3,1.0,3,1.0,3,0.0,0,0.3333333333333333,1,2,1,0,0,1.0,4,0.0,False,33,9,24,0.7272727272727273,9,24,0.7272727272727273,32,0.9696969696969697,8,0.8888888888888888,3,1.0,1.0,0,15,3,1,4,0,False,False,0.3333333333333333,True,True,1.0,0,0
ALL_B_b1_GR,2,mb34_leukemoid,47ffd6312e3682431b1a6b5a00aa816ffe5cbb05c0f2327c04af9e9de00c7bac,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.166666666666667,12,12,0,0,0,0,12,4,8,True,True,1.0,True,True,1.0,True,True,1.0,2,1.0,2,0.5,1,0.0,0,0.5,1,0,0,0,0,0.6666666666666666,4,0.0,,10,10,0,0.0,10,0,0.0,0,0.0,0,0.0,1,0.5,0.5,0,0,2,1,5,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,2,mb55_glucagonoma,27dd884cdf0262f50085937d2f5341867edec4ffcdb562b493a434659b065347,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.2,8,8,0,0,0,0,10,4,6,False,False,0.3333333333333333,False,False,0.3333333333333333,False,True,0.5,1,1.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,1.0,5,0.0,True,9,7,2,0.2222222222222222,7,2,0.2222222222222222,4,0.4444444444444444,2,0.2857142857142857,0,0.0,0.0,0,2,1,1,2,0,False,True,0.5,False,False,0.3333333333333333,0,0
ALL_B_b1_GR,2,mb57_kartagener,c0bb007e5267f23dc5877084779355b4c65bd2552c6dc2903f77e92c2d0fc9c9,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.14285714285714285,4.2,9,9,0,0,0,0,14,8,6,True,True,1.0,True,True,1.0,True,True,1.0,1,1.0,1,0.0,0,1.0,1,0.0,0,0,3,0,0,1.0,5,0.0,True,14,10,4,0.2857142857142857,10,4,0.2857142857142857,8,0.5714285714285714,4,0.4,0,0.0,0.0,0,4,1,1,3,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,2,mb65_cml,a6dd2e22af296619aaf6c3cf1c03a1f0b629241b71253f38b4b9f7a88e498ad4,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.19047619047619047,4.2,9,9,0,0,0,0,20,14,6,True,True,1.0,True,True,1.0,False,False,0.25,2,1.0,2,0.5,1,0.0,0,0.0,0,0,4,0,0,1.0,5,0.0,,41,9,32,0.7804878048780488,9,32,0.7804878048780488,40,0.975609756097561,8,0.8888888888888888,1,0.5,0.5,0,8,6,1,3,0,False,False,0.25,True,True,1.0,0,0
ALL_B_b1_GR,2,mb66_peliosis,71e08e97df93e94a7e1f56e0ccc850afb87e30aea73320c2cef5554132e56bd1,unique,1.0,1.0,True,1.0,,,,,False,0.047619047619047616,4.2,8,8,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,False,0.0,1,1.0,1,1.0,1,0.0,0,0.0,0,1,0,0,0,1.0,5,0.0,,41,9,32,0.7804878048780488,9,32,0.7804878048780488,40,0.975609756097561,8,0.8888888888888888,1,1.0,1.0,0,16,4,1,2,0,False,False,0.0,True,True,1.0,0,0
ALL_B_b1_GR,2,mb77_hyperpara,91ddd13383377d8206a3923a08e8b5e15ef2159a079ff2c8becdacd6de34539c,unique,1.0,1.0,True,1.0,,,,,False,0.043478260869565216,4.6,11,11,0,0,0,0,9,3,6,True,True,1.0,True,True,1.0,True,True,1.0,4,1.0,4,0.25,1,0.0,0,0.25,1,1,0,0,0,1.0,5,0.0,True,14,8,6,0.42857142857142855,8,6,0.42857142857142855,9,0.6428571428571429,3,0.375,1,0.25,0.25,0,6,1,1,5,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,2,mb82_adhesions,356da22bf0932353eab5172b47c3b61b0e3c0d8d60792d3b47680c0dc2a3e05f,unique,1.0,1.0,True,1.0,,,,,False,0.043478260869565216,4.6,9,9,0,0,0,0,12,6,6,True,True,1.0,True,True,1.0,False,False,0.0,3,1.0,3,0.3333333333333333,1,0.0,0,0.0,0,1,0,0,0,1.0,5,0.0,,37,8,29,0.7837837837837838,8,29,0.7837837837837838,37,1.0,8,1.0,1,0.3333333333333333,0.3333333333333333,0,21,2,1,3,0,False,False,0.0,True,True,1.0,0,0
ALL_B_b1_GR,2,mb83_foreignbody,7922fa2c9babb4f2414241bbef8bdf8d73c991f6efae976dfd03b9fd0fb341b7,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,7,7,0,0,0,0,9,4,5,True,True,1.0,True,True,1.0,False,True,0.5,1,1.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,1.0,4,0.0,True,13,6,7,0.5384615384615384,6,7,0.5384615384615384,10,0.7692307692307693,3,0.5,0,0.0,0.0,0,1,2,1,2,0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_GR,2,mxh011,65afa40d2d639e89df6af84d0eb48436b6d8a26caef9eb62964f1a843a8b8bb3,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.13636363636363635,4.4,9,9,0,0,0,0,16,10,6,True,True,1.0,True,True,1.0,True,True,1.0,2,1.0,2,1.0,2,0.0,0,0.5,1,2,1,0,0,1.0,5,0.0,True,9,9,0,0.0,9,0,0.0,0,0.0,0,0.0,2,1.0,1.0,0,0,3,1,3,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,2,mxh014,eee08f24e4804adc0f56e7607b2f2f9fa1c5a42bbd73241bf2e51b89f4a065b0,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.4,8,8,0,0,0,0,10,4,6,False,True,0.5,False,True,0.5,True,True,1.0,2,1.0,2,0.5,1,0.0,0,0.5,1,0,0,0,0,1.0,5,0.0,,13,8,5,0.38461538461538464,7,6,0.46153846153846156,10,0.7692307692307693,5,0.625,1,0.5,0.5,0,4,4,1,2,0,True,True,1.0,False,True,0.5,0,0
ALL_B_b1_GR,2,mxh036,631d9ec1c983ff85ba109b5ef0581e5249548b2df66ae0b3f4b252b826e90198,unique,1.0,1.0,True,1.0,,,,,False,0.09523809523809523,4.2,8,8,0,0,0,0,9,3,6,True,True,1.0,True,True,1.0,False,True,0.5,2,1.0,2,1.0,2,0.0,0,0.5,1,1,1,0,0,1.0,5,0.0,True,34,8,26,0.7647058823529411,8,26,0.7647058823529411,33,0.9705882352941176,7,0.875,2,1.0,1.0,0,10,4,1,2,0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_GR,2,mxh045,119be7825726df9fd4e82a9e5db0641992ed3ba26d26973d4f4b8798cfe166db,absent,1.0,1.0,False,1.0,,,,,False,0.0,3.6,8,8,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,1,1.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,1.0,5,0.0,,14,10,4,0.2857142857142857,10,4,0.2857142857142857,8,0.5714285714285714,4,0.4,0,0.0,0.0,0,4,5,1,2,0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_GR,2,mxh046,87d9612f7856942eab225d71f2c0df1836918a980298c47b85c7f76c87f0f310,unique,1.0,1.0,True,1.0,,,,,False,0.13333333333333333,3.75,6,6,0,0,0,0,8,3,5,False,False,0.3333333333333333,False,False,0.3333333333333333,False,False,0.0,1,1.0,1,1.0,1,0.0,0,0.0,0,1,1,0,0,1.0,4,0.0,,20,5,15,0.75,5,15,0.75,20,1.0,5,1.0,1,1.0,1.0,0,9,2,1,1,0,False,False,0.0,False,False,0.3333333333333333,0,0
ALL_B_b1_GR,2,mxh055,c938fad3386246c6e1d83eeab4baf89ffd484ad0907c16e584b83d668ee997dc,unique,1.0,1.0,True,1.0,,,,,False,0.15,4.0,9,9,0,0,0,0,11,5,6,True,True,1.0,True,True,1.0,False,True,0.5,2,1.0,2,1.0,2,0.0,0,0.5,1,2,1,0,0,1.0,5,0.0,True,10,8,2,0.2,8,2,0.2,4,0.4,2,0.25,2,1.0,1.0,0,2,4,1,3,0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_GR,2,mxh068,6b514b5ae36573aa9086b8942cfe009fcbf0024936f921d27350686fde00bb4d,absent,1.0,1.0,False,1.0,,,,,False,0.0,4.2,10,10,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,1,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0,0,1.0,5,0.0,,15,11,4,0.26666666666666666,10,5,0.3333333333333333,8,0.5333333333333333,4,0.36363636363636365,1,1.0,1.0,0,4,2,1,4,0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_GR,2,mxh075,ac60574baa98d7a6a060cd5b0e5fbb54f6a75f8452f2affc144ad077f9ccbe37,unique,1.0,1.0,True,1.0,,,,,False,0.05,4.0,6,6,0,0,0,0,9,3,6,False,True,0.5,False,True,0.5,False,False,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.2,1,0.0,,13,5,8,0.6153846153846154,5,8,0.6153846153846154,10,0.7692307692307693,2,0.4,0,0.0,0.0,0,0,2,1,0,0,False,False,0.3333333333333333,False,True,0.5,0,0
ALL_B_b1_GR,3,mb11_pancoast,e6dd6f060fae9c51141805a60323b7e8b307e978c8c9fd00116e0a1c51248728,unique,1.0,1.0,True,1.0,,,,,False,0.15789473684210525,4.75,9,9,0,0,0,0,11,6,5,True,True,1.0,True,True,1.0,True,True,1.0,3,1.0,3,1.0,3,0.0,0,0.3333333333333333,1,2,1,0,0,1.0,4,0.0,True,18,9,9,0.5,9,9,0.5,12,0.6666666666666666,3,0.3333333333333333,3,1.0,1.0,0,0,3,1,4,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,3,mb34_leukemoid,236ab12783893e311cac9cdb2e893c114aaf050661198248f143e00f8f64e816,unique,1.0,1.0,True,1.0,,,,,False,0.037037037037037035,4.5,11,11,0,0,0,0,13,6,7,True,True,1.0,True,True,1.0,True,True,1.0,3,1.0,3,0.6666666666666666,2,0.0,0,0.3333333333333333,1,1,0,0,0,0.8333333333333334,5,0.0,,10,10,0,0.0,10,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,0.6666666666666666,1,1,4,1,4,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,3,mb55_glucagonoma,151257a45ab4d0f0607aa5dcbf39de73f2fec84ed43bf04ea36718ca02ec9bec,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.2,8,8,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,False,0.3333333333333333,1,1.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,1.0,5,0.0,False,9,7,2,0.2222222222222222,7,2,0.2222222222222222,4,0.4444444444444444,2,0.2857142857142857,0,0.0,0.0,0,1,1,1,2,0,False,False,0.3333333333333333,True,True,1.0,0,0
ALL_B_b1_GR,3,mb57_kartagener,c591458f30bd67508590fbe55a22cdc1cbbb2d4421e2a992257d8b96fc9f5adc,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.09523809523809523,4.2,9,9,0,0,0,0,14,8,6,True,True,1.0,True,True,1.0,True,True,1.0,2,1.0,2,0.0,0,0.5,1,0.0,0,0,2,0,0,0.8,4,0.0,True,15,10,5,0.3333333333333333,10,5,0.3333333333333333,10,0.6666666666666666,5,0.5,0,0.0,0.0,0,5,1,1,3,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,3,mb65_cml,5f96b2de1110b6d8206be52ee6063557e4808c7fec83a5e97fbc183c19ab2213,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.19047619047619047,4.2,9,9,0,0,0,0,25,19,6,True,True,1.0,True,True,1.0,False,False,0.3333333333333333,2,1.0,2,0.5,1,0.0,0,0.0,0,0,4,0,0,1.0,5,0.0,,41,9,32,0.7804878048780488,9,32,0.7804878048780488,40,0.975609756097561,8,0.8888888888888888,1,0.5,0.5,0,8,6,1,3,0,False,False,0.3333333333333333,True,True,1.0,0,0
ALL_B_b1_GR,3,mb66_peliosis,b28390858c1e000da273184d247b1ff2a8ae1f0946ff96be8f1be6c0e01b3730,unique,1.0,1.0,True,1.0,,,,,False,0.047619047619047616,4.2,8,8,0,0,0,0,3,3,0,False,True,0.5,False,True,0.5,False,False,0.0,1,1.0,1,1.0,1,0.0,0,0.0,0,1,0,0,0,1.0,5,0.0,,41,9,32,0.7804878048780488,9,32,0.7804878048780488,40,0.975609756097561,8,0.8888888888888888,1,1.0,1.0,0,12,5,1,2,0,False,False,0.0,False,True,0.5,0,0
ALL_B_b1_GR,3,mb77_hyperpara,da3d4afd894ab11563bcc0fd5a539d93c67dac810c88d6fe110b0b43a95aded5,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.6,10,10,0,0,0,0,9,3,6,True,True,1.0,True,True,1.0,True,True,1.0,3,1.0,3,0.0,0,0.0,0,0.3333333333333333,1,0,0,0,0,1.0,5,0.0,True,14,8,6,0.42857142857142855,8,6,0.42857142857142855,9,0.6428571428571429,3,0.375,0,0.0,0.0,0,6,1,1,4,0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_GR,3,mb82_adhesions,947272942192c5514d6d673bfbc1bf0316bf558218b405dc5a6ccbc5709b0206,unique,1.0,1.0,True,1.0,,,,,False,0.043478260869565216,4.6,9,9,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,False,0.0,3,1.0,3,0.3333333333333333,1,0.0,0,0.0,0,1,0,0,0,1.0,5,0.0,,37,8,29,0.7837837837837838,8,29,0.7837837837837838,37,1.0,8,1.0,1,0.3333333333333333,0.3333333333333333,0,13,4,1,3,0,False,False,0.0,True,True,1.0,0,0
